id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date,state
ZI.11254.,ZI,11254,,DP,44.561501,-107.485802,2652.5,2010.2,2010.219,Wyoming
ZI.11255.,ZI,11255,,DP,44.561501,-107.4842,2667.7,2010.2,2010.203,Wyoming
ZI.11256.,ZI,11256,,DP,44.578602,-107.483597,2781.0,2010.2,2010.219,Wyoming
ZI.11257.,ZI,11257,,DP,44.5802,-107.482498,2790.0,2010.2,2010.203,Wyoming
ZI.11258.,ZI,11258,,DP,44.5825,-107.480797,2783.0,2010.2,2010.219,Wyoming
ZI.11259.,ZI,11259,,DP,44.59,-107.479797,2795.0,2010.2,2010.203,Wyoming
ZI.11260.,ZI,11260,,"DP,EH",44.5924,-107.4786,2815.0,2010.2,2010.219,Wyoming
ZI.11261.,ZI,11261,,DP,44.5942,-107.476402,2831.0,2010.2,2010.203,Wyoming
ZI.11262.,ZI,11262,,DP,44.594799,-107.475098,2836.0,2010.2,2010.219,Wyoming
ZI.11263.,ZI,11263,,DP,44.595501,-107.4739,2838.0,2010.2,2010.203,Wyoming
ZI.11264.,ZI,11264,,DP,44.610901,-107.472198,2843.0,2010.2,2010.219,Wyoming
ZI.11265.,ZI,11265,,DP,44.612701,-107.470703,2864.0,2010.2,2010.203,Wyoming
ZI.11266.,ZI,11266,,DP,44.612499,-107.469398,2869.0,2010.2,2010.219,Wyoming
ZI.11267.,ZI,11267,,DP,44.612202,-107.468102,2872.0,2010.2,2010.203,Wyoming
ZI.11268.,ZI,11268,,DP,44.612099,-107.467102,2872.0,2010.2,2010.219,Wyoming
ZI.11269.,ZI,11269,,DP,44.611801,-107.465897,2881.0,2010.2,2010.203,Wyoming
ZI.11270.,ZI,11270,,"DP,EH",44.611599,-107.464401,2884.0,2010.2,2010.219,Wyoming
ZI.11271.,ZI,11271,,DP,44.611099,-107.462898,2884.0,2010.2,2010.203,Wyoming
ZI.11272.,ZI,11272,,DP,44.610699,-107.462196,2884.0,2010.2,2010.219,Wyoming
ZI.11273.,ZI,11273,,DP,44.6105,-107.461304,2889.0,2010.2,2010.203,Wyoming
ZI.11274.,ZI,11274,,DP,44.610199,-107.460197,2900.0,2010.2,2010.219,Wyoming
ZI.11275.,ZI,11275,,DP,44.609901,-107.459198,2909.0,2010.2,2010.203,Wyoming
ZI.11276.,ZI,11276,,DP,44.608299,-107.458099,2917.0,2010.2,2010.219,Wyoming
ZI.11277.,ZI,11277,,DP,44.607899,-107.457001,2919.0,2010.2,2010.203,Wyoming
ZI.11278.,ZI,11278,,DP,44.607601,-107.455902,2922.0,2010.2,2010.219,Wyoming
ZI.11279.,ZI,11279,,DP,44.607498,-107.454803,2927.0,2010.2,2010.203,Wyoming
ZI.11280.,ZI,11280,,"DP,EH",44.607201,-107.453697,2934.0,2010.2,2010.219,Wyoming
ZI.11281.,ZI,11281,,DP,44.607201,-107.4534,2934.0,2010.2,2010.203,Wyoming
ZI.11282.,ZI,11282,,DP,44.607201,-107.452698,2934.0,2010.2,2010.219,Wyoming
ZI.11283.,ZI,11283,,DP,44.6059,-107.451401,2935.0,2010.2,2010.203,Wyoming
ZI.11284.,ZI,11284,,DP,44.605801,-107.450302,2951.0,2010.2,2010.203,Wyoming
ZI.11285.,ZI,11285,,"DP,EH",44.605,-107.449203,2936.0,2010.2,2010.219,Wyoming
ZI.11286.,ZI,11286,,DP,44.604,-107.448097,2938.0,2010.2,2010.203,Wyoming
ZI.11287.,ZI,11287,,DP,44.603401,-107.446999,2948.0,2010.2,2010.219,Wyoming
ZI.11288.,ZI,11288,,DP,44.602901,-107.445801,2958.0,2010.2,2010.203,Wyoming
ZI.11289.,ZI,11289,,DP,44.602402,-107.444603,2977.0,2010.2,2010.219,Wyoming
ZI.11290.,ZI,11290,,DP,44.6022,-107.443398,2990.0,2010.2,2010.203,Wyoming
ZI.11291.,ZI,11291,,DP,44.601501,-107.442596,2982.0,2010.2,2010.219,Wyoming
ZI.11292.,ZI,11292,,DP,44.600899,-107.441597,2973.0,2010.2,2010.203,Wyoming
ZI.11293.,ZI,11293,,"DP,EH",44.600399,-107.440598,2965.0,2010.2,2010.219,Wyoming
ZI.11294.,ZI,11294,,DP,44.599899,-107.439598,2954.0,2010.2,2010.203,Wyoming
ZI.11295.,ZI,11295,,DP,44.5989,-107.438904,2957.0,2010.2,2010.219,Wyoming
ZI.11296.,ZI,11296,,DP,44.598598,-107.438103,2957.0,2010.2,2010.203,Wyoming
ZI.11297.,ZI,11297,,"DP,EH",44.598499,-107.437599,2947.0,2010.2,2010.219,Wyoming
ZI.11298.,ZI,11298,,DP,44.598701,-107.436897,2933.0,2010.2,2010.203,Wyoming
ZI.11299.,ZI,11299,,DP,44.599499,-107.435997,1918.0,2010.2,2010.219,Wyoming
ZI.11300.,ZI,11300,,DP,44.599701,-107.434402,2923.0,2010.2,2010.203,Wyoming
ZI.11301.,ZI,11301,,DP,44.600101,-107.4328,2933.0,2010.2,2010.219,Wyoming
ZI.11302.,ZI,11302,,DP,44.600498,-107.432098,2942.0,2010.2,2010.203,Wyoming
ZI.11303.,ZI,11303,,DP,44.500702,-107.430901,2925.0,2010.2,2010.219,Wyoming
ZI.11304.,ZI,11304,,DP,44.601501,-107.429703,2917.0,2010.2,2010.203,Wyoming
ZI.11305.,ZI,11305,,"DP,EH",44.6017,-107.428497,2918.0,2010.2,2010.219,Wyoming
ZI.11306.,ZI,11306,,DP,44.602299,-107.427399,2917.0,2010.2,2010.203,Wyoming
ZI.11307.,ZI,11307,,DP,44.6026,-107.426102,2921.0,2010.2,2010.219,Wyoming
ZI.11308.,ZI,11308,,DP,44.602699,-107.4245,2930.0,2010.2,2010.203,Wyoming
ZI.11309.,ZI,11309,,DP,44.603199,-107.423698,2939.0,2010.2,2010.219,Wyoming
ZI.11310.,ZI,11310,,DP,44.603298,-107.422501,2946.0,2010.2,2010.203,Wyoming
ZI.11311.,ZI,11311,,DP,44.603802,-107.421097,2943.0,2010.2,2010.219,Wyoming
ZI.11312.,ZI,11312,,DP,44.604599,-107.420303,2941.0,2010.2,2010.203,Wyoming
ZI.11313.,ZI,11313,,DP,44.605099,-107.4188,2936.0,2010.2,2010.219,Wyoming
ZI.11314.,ZI,11314,,DP,44.605801,-107.417999,2924.0,2010.2,2010.203,Wyoming
ZI.11315.,ZI,11315,,"DP,EH",44.607201,-107.416702,2913.0,2010.2,2010.219,Wyoming
ZI.11316.,ZI,11316,,DP,44.608398,-107.415901,2908.0,2010.2,2010.203,Wyoming
ZI.11317.,ZI,11317,,DP,44.611,-107.414703,2903.0,2010.2,2010.219,Wyoming
ZI.11318.,ZI,11318,,DP,44.611401,-107.413696,2899.0,2010.2,2010.203,Wyoming
ZI.11319.,ZI,11319,,DP,44.611801,-107.412498,2894.0,2010.2,2010.219,Wyoming
ZI.11320.,ZI,11320,,DP,44.612202,-107.411301,2886.0,2010.2,2010.203,Wyoming
ZI.11321.,ZI,11321,,DP,44.6143,-107.4105,2867.0,2010.2,2010.203,Wyoming
ZI.11322.,ZI,11322,,"DP,EH",44.616798,-107.409798,2862.0,2010.2,2010.219,Wyoming
ZI.11323.,ZI,11323,,DP,44.621399,-107.4095,2839.0,2010.2,2010.203,Wyoming
ZI.11324.,ZI,11324,,DP,44.6273,-107.409203,2819.0,2010.2,2010.219,Wyoming
ZI.11325.,ZI,11325,,DP,44.628502,-107.408401,2811.0,2010.2,2010.203,Wyoming
ZI.11326.,ZI,11326,,"DP,EH",44.630199,-107.407303,2812.0,2010.2,2010.219,Wyoming
ZI.11327.,ZI,11327,,DP,44.630402,-107.405899,2814.0,2010.2,2010.203,Wyoming
ZI.11328.,ZI,11328,,"DP,EH",44.630798,-107.404602,2814.0,2010.2,2010.219,Wyoming
ZI.11329.,ZI,11329,,DP,44.630299,-107.403503,2819.0,2010.2,2010.203,Wyoming
ZI.11330.,ZI,11330,,"DP,EH",44.630001,-107.402199,2818.0,2010.2,2010.219,Wyoming
ZI.11331.,ZI,11331,,DP,44.629799,-107.400803,2821.0,2010.2,2010.203,Wyoming
ZI.11332.,ZI,11332,,"DP,EH",44.629398,-107.399597,2824.0,2010.2,2010.219,Wyoming
ZI.11333.,ZI,11333,,DP,44.629398,-107.398102,2822.0,2010.2,2010.203,Wyoming
ZI.11334.,ZI,11334,,"DP,EH",44.629101,-107.396698,2824.0,2010.2,2010.219,Wyoming
ZI.11335.,ZI,11335,,DP,44.628799,-107.3955,2822.0,2010.2,2010.203,Wyoming
ZI.11336.,ZI,11336,,"DP,EH",44.629002,-107.393898,2823.0,2010.2,2010.219,Wyoming
ZI.11337.,ZI,11337,,DP,44.6292,-107.392998,2823.0,2010.2,2010.203,Wyoming
ZI.11338.,ZI,11338,,"DP,EH",44.629299,-107.3918,2825.0,2010.2,2010.219,Wyoming
ZI.11339.,ZI,11339,,DP,44.629501,-107.390503,2827.0,2010.2,2010.203,Wyoming
ZI.11340.,ZI,11340,,"DP,EH",44.6297,-107.389,2829.0,2010.2,2010.219,Wyoming
ZI.11341.,ZI,11341,,DP,44.629902,-107.388,2829.0,2010.2,2010.203,Wyoming
ZI.11342.,ZI,11342,,"DP,EH",44.630001,-107.386902,2830.0,2010.2,2010.219,Wyoming
ZI.11343.,ZI,11343,,DP,44.629799,-107.385201,2827.0,2010.2,2010.203,Wyoming
ZI.11344.,ZI,11344,,"DP,EH",44.629002,-107.3843,2830.0,2010.2,2010.219,Wyoming
ZI.11345.,ZI,11345,,DP,44.627899,-107.382896,2833.0,2010.2,2010.203,Wyoming
ZI.11346.,ZI,11346,,"DP,EH",44.627998,-107.381401,2840.0,2010.2,2010.219,Wyoming
ZI.11347.,ZI,11347,,DP,44.627701,-107.379799,2826.1,2010.2,2010.203,Wyoming
ZI.11348.,ZI,11348,,"DP,EH",44.627201,-107.378799,2830.1,2010.2,2010.219,Wyoming
ZI.11349.,ZI,11349,,DP,44.6273,-107.377403,2836.7,2010.2,2010.203,Wyoming
ZI.11350.,ZI,11350,,"DP,EH",44.627602,-107.376198,2837.4,2010.2,2010.219,Wyoming
ZI.11352.,ZI,11352,,"DP,EH",44.628101,-107.373901,2833.6,2010.2,2010.219,Wyoming
ZI.11353.,ZI,11353,,DP,44.628799,-107.372902,2824.0,2010.2,2010.203,Wyoming
ZI.11354.,ZI,11354,,"DP,EH",44.629101,-107.3713,2815.0,2010.2,2010.219,Wyoming
ZI.11355.,ZI,11355,,DP,44.629398,-107.370201,2813.8,2010.2,2010.203,Wyoming
ZI.11356.,ZI,11356,,"DP,EH",44.629601,-107.368896,2808.5,2010.2,2010.219,Wyoming
ZI.11357.,ZI,11357,,DP,44.629501,-107.367699,2802.0,2010.2,2010.203,Wyoming
ZI.11358.,ZI,11358,,"DP,EH",44.629299,-107.366501,2795.2,2010.2,2010.219,Wyoming
ZI.11359.,ZI,11359,,DP,44.629902,-107.365303,2789.9,2010.2,2010.203,Wyoming
ZI.11360.,ZI,11360,,"DP,EH",44.630001,-107.363701,2785.1,2010.2,2010.219,Wyoming
ZI.11361.,ZI,11361,,DP,44.6301,-107.362602,2781.8,2010.2,2010.203,Wyoming
ZI.11362.,ZI,11362,,"DP,EH",44.630699,-107.361504,2774.5,2010.2,2010.219,Wyoming
ZI.11363.,ZI,11363,,DP,44.630299,-107.3601,2769.1,2010.2,2010.203,Wyoming
ZI.11364.,ZI,11364,,"DP,EH",44.630299,-107.358902,2762.9,2010.2,2010.219,Wyoming
ZI.11365.,ZI,11365,,DP,44.630299,-107.357597,2758.5,2010.2,2010.203,Wyoming
ZI.11366.,ZI,11366,,"DP,EH",44.630402,-107.356102,2752.2,2010.2,2010.219,Wyoming
ZI.11367.,ZI,11367,,DP,44.630001,-107.354599,2742.4,2010.2,2010.203,Wyoming
ZI.11368.,ZI,11368,,"DP,EH",44.629002,-107.353699,2732.4,2010.2,2010.219,Wyoming
ZI.11369.,ZI,11369,,DP,44.6292,-107.352402,2725.0,2010.2,2010.203,Wyoming
ZI.11370.,ZI,11370,,"DP,EH",44.6292,-107.351097,2720.8,2010.2,2010.219,Wyoming
ZI.11371.,ZI,11371,,DP,44.629299,-107.3498,2717.3,2010.2,2010.203,Wyoming
ZI.11372.,ZI,11372,,"DP,EH",44.6292,-107.348503,2713.7,2010.2,2010.219,Wyoming
ZI.11373.,ZI,11373,,DP,44.629101,-107.347298,2710.4,2010.2,2010.203,Wyoming
ZI.11374.,ZI,11374,,"DP,EH",44.629002,-107.3461,2705.7,2010.2,2010.219,Wyoming
ZI.11375.,ZI,11375,,DP,44.628899,-107.344803,2698.5,2010.2,2010.203,Wyoming
ZI.11376.,ZI,11376,,"DP,EH",44.628899,-107.343597,2691.8,2010.2,2010.219,Wyoming
ZI.11377.,ZI,11377,,DP,44.629002,-107.342201,2686.4,2010.2,2010.203,Wyoming
ZI.11378.,ZI,11378,,"DP,EH",44.628799,-107.341003,2681.6,2010.2,2010.219,Wyoming
ZI.11379.,ZI,11379,,DP,44.628601,-107.339401,2677.9,2010.2,2010.203,Wyoming
ZI.11380.,ZI,11380,,"DP,EH",44.6283,-107.338097,2680.3,2010.2,2010.219,Wyoming
ZI.11381.,ZI,11381,,DP,44.628502,-107.3367,2683.9,2010.2,2010.203,Wyoming
ZI.11382.,ZI,11382,,"DP,EH",44.627998,-107.335602,2685.6,2010.2,2010.219,Wyoming
ZI.11383.,ZI,11383,,DP,44.627201,-107.334099,2691.3,2010.2,2010.203,Wyoming
ZI.11384.,ZI,11384,,"DP,EH",44.626202,-107.332703,2699.3,2010.2,2010.219,Wyoming
ZI.11385.,ZI,11385,,DP,44.624199,-107.3311,2708.8,2010.2,2010.203,Wyoming
ZI.11386.,ZI,11386,,"DP,EH",44.624001,-107.329803,2709.5,2010.2,2010.219,Wyoming
ZI.11387.,ZI,11387,,DP,44.623199,-107.328499,2712.8,2010.2,2010.203,Wyoming
ZI.11388.,ZI,11388,,"DP,EH",44.621601,-107.327301,2717.2,2010.2,2010.219,Wyoming
ZI.11389.,ZI,11389,,DP,44.621201,-107.325798,2705.6,2010.2,2010.203,Wyoming
ZI.11390.,ZI,11390,,"DP,EH",44.620998,-107.324303,2710.2,2010.2,2010.219,Wyoming
ZI.11391.,ZI,11391,,DP,44.6203,-107.322998,2712.1,2010.2,2010.203,Wyoming
ZI.11392.,ZI,11392,,"DP,EH",44.618401,-107.321503,2717.5,2010.2,2010.219,Wyoming
ZI.11393.,ZI,11393,,DP,44.6143,-107.319099,2670.2,2010.2,2010.203,Wyoming
ZI.11394.,ZI,11394,,"DP,EH",44.614899,-107.318001,2668.8,2010.2,2010.219,Wyoming
ZI.11395.,ZI,11395,,DP,44.615601,-107.316704,2667.2,2010.2,2010.203,Wyoming
ZI.11396.,ZI,11396,,"DP,EH",44.616001,-107.315697,2666.3,2010.2,2010.219,Wyoming
ZI.11397.,ZI,11397,,DP,44.616199,-107.314301,2666.5,2010.2,2010.203,Wyoming
ZI.11398.,ZI,11398,,"DP,EH",44.6166,-107.313202,2662.4,2010.2,2010.219,Wyoming
ZI.11399.,ZI,11399,,DP,44.617001,-107.312103,2654.9,2010.2,2010.203,Wyoming
ZI.11400.,ZI,11400,,"DP,EH",44.617401,-107.310799,2651.1,2010.2,2010.219,Wyoming
ZI.11401.,ZI,11401,,DP,44.617802,-107.309799,2647.1,2010.2,2010.203,Wyoming
ZI.11402.,ZI,11402,,"DP,EH",44.618198,-107.308403,2638.2,2010.2,2010.219,Wyoming
ZI.11403.,ZI,11403,,DP,44.618401,-107.307198,2634.7,2010.2,2010.203,Wyoming
ZI.11404.,ZI,11404,,"DP,EH",44.6185,-107.305901,2625.0,2010.2,2010.219,Wyoming
ZI.11405.,ZI,11405,,DP,44.618401,-107.304703,2620.4,2010.2,2010.203,Wyoming
ZI.11406.,ZI,11406,,"DP,EH",44.617901,-107.3032,2611.0,2010.2,2010.219,Wyoming
ZI.11407.,ZI,11407,,DP,44.6147,-107.301201,2579.6,2010.2,2010.203,Wyoming
ZI.11408.,ZI,11408,,"DP,EH",44.614201,-107.300301,2574.3,2010.2,2010.219,Wyoming
ZI.11409.,ZI,11409,,DP,44.612801,-107.298798,2562.2,2010.2,2010.203,Wyoming
ZI.11410.,ZI,11410,,"DP,EH",44.612801,-107.297203,2563.8,2010.2,2010.219,Wyoming
ZI.11411.,ZI,11411,,DP,44.613701,-107.295998,2564.4,2010.2,2010.203,Wyoming
ZI.11412.,ZI,11412,,"DP,EH",44.614399,-107.294701,2565.7,2010.2,2010.219,Wyoming
ZI.11413.,ZI,11413,,DP,44.614101,-107.293503,2564.3,2010.2,2010.203,Wyoming
ZI.11414.,ZI,11414,,"DP,EH",44.612999,-107.292198,2557.2,2010.2,2010.219,Wyoming
ZI.11415.,ZI,11415,,DP,44.6133,-107.290802,2555.3,2010.2,2010.203,Wyoming
ZI.11416.,ZI,11416,,"DP,EH",44.613602,-107.289497,2555.3,2010.2,2010.219,Wyoming
ZI.11417.,ZI,11417,,DP,44.6143,-107.288696,2556.4,2010.2,2010.203,Wyoming
ZI.11418.,ZI,11418,,"DP,EH",44.615002,-107.287201,2559.0,2010.2,2010.219,Wyoming
ZI.11419.,ZI,11419,,DP,44.6143,-107.286301,2564.1,2010.2,2010.203,Wyoming
ZI.11420.,ZI,11420,,"DP,EH",44.614498,-107.284698,2563.9,2010.2,2010.219,Wyoming
ZI.11421.,ZI,11421,,DP,44.613701,-107.283501,2557.2,2010.2,2010.203,Wyoming
ZI.11422.,ZI,11422,,"DP,EH",44.611599,-107.281898,2552.3,2010.2,2010.219,Wyoming
ZI.11423.,ZI,11423,,DP,44.6119,-107.280403,2549.4,2010.2,2010.203,Wyoming
ZI.11424.,ZI,11424,,"DP,EH",44.612,-107.279297,2548.3,2010.2,2010.219,Wyoming
ZI.11425.,ZI,11425,,DP,44.612301,-107.277802,2544.2,2010.2,2010.203,Wyoming
ZI.11426.,ZI,11426,,"DP,EH",44.612598,-107.276901,2542.4,2010.2,2010.219,Wyoming
ZI.11427.,ZI,11427,,DP,44.612099,-107.275703,2535.6,2010.2,2010.203,Wyoming
ZI.11428.,ZI,11428,,"DP,EH",44.611801,-107.273804,2529.5,2010.2,2010.219,Wyoming
ZI.11429.,ZI,11429,,DP,44.611698,-107.272903,2524.8,2010.2,2010.203,Wyoming
ZI.11430.,ZI,11430,,"DP,EH",44.611401,-107.271301,2519.4,2010.2,2010.219,Wyoming
ZI.11431.,ZI,11431,,DP,44.611301,-107.269699,2513.8,2010.2,2010.203,Wyoming
ZI.11432.,ZI,11432,,"DP,EH",44.610901,-107.2687,2508.9,2010.2,2010.219,Wyoming
ZI.11433.,ZI,11433,,DP,44.6106,-107.266998,2501.8,2010.2,2010.203,Wyoming
ZI.11434.,ZI,11434,,"DP,EH",44.610199,-107.265701,2495.5,2010.2,2010.219,Wyoming
ZI.11435.,ZI,11435,,DP,44.609699,-107.264503,2488.4,2010.2,2010.203,Wyoming
ZI.11436.,ZI,11436,,"DP,EH",44.6091,-107.263298,2488.2,2010.2,2010.219,Wyoming
ZI.11437.,ZI,11437,,DP,44.608601,-107.2621,2482.6,2010.2,2010.203,Wyoming
ZI.11438.,ZI,11438,,"DP,EH",44.608898,-107.261398,2474.0,2010.2,2010.219,Wyoming
ZI.11439.,ZI,11439,,DP,44.609001,-107.259598,2462.4,2010.2,2010.203,Wyoming
ZI.11440.,ZI,11440,,"DP,EH",44.608898,-107.258301,2456.7,2010.2,2010.219,Wyoming
ZI.11441.,ZI,11441,,DP,44.608601,-107.256897,2449.9,2010.2,2010.203,Wyoming
ZI.11442.,ZI,11442,,"DP,EH",44.608398,-107.255798,2445.4,2010.2,2010.219,Wyoming
ZI.11443.,ZI,11443,,DP,44.608002,-107.254501,2440.9,2010.2,2010.203,Wyoming
ZI.11444.,ZI,11444,,"DP,EH",44.6077,-107.253098,2434.1,2010.2,2010.219,Wyoming
ZI.11445.,ZI,11445,,DP,44.6073,-107.252098,2430.2,2010.2,2010.203,Wyoming
ZI.11446.,ZI,11446,,"DP,EH",44.608398,-107.250504,2415.8,2010.2,2010.219,Wyoming
ZI.11447.,ZI,11447,,DP,44.608002,-107.249298,2410.4,2010.2,2010.203,Wyoming
ZI.11448.,ZI,11448,,"DP,EH",44.607498,-107.2481,2402.8,2010.2,2010.219,Wyoming
ZI.11449.,ZI,11449,,DP,44.607101,-107.246696,2393.4,2010.2,2010.203,Wyoming
ZI.11450.,ZI,11450,,"DP,EH",44.606899,-107.245102,2390.5,2010.2,2010.219,Wyoming
ZI.11451.,ZI,11451,,DP,44.606998,-107.243797,2390.4,2010.2,2010.203,Wyoming
ZI.11452.,ZI,11452,,"DP,EH",44.607101,-107.242401,2389.2,2010.2,2010.219,Wyoming
ZI.11453.,ZI,11453,,DP,44.6068,-107.2416,2380.0,2010.2,2010.203,Wyoming
ZI.11454.,ZI,11454,,"DP,EH",44.605801,-107.240196,2380.1,2010.2,2010.219,Wyoming
ZI.11455.,ZI,11455,,DP,44.605499,-107.238602,2380.5,2010.2,2010.203,Wyoming
ZI.11456.,ZI,11456,,"DP,EH",44.605801,-107.237396,2384.3,2010.2,2010.219,Wyoming
ZI.11457.,ZI,11457,,DP,44.6063,-107.236,2388.7,2010.2,2010.203,Wyoming
ZI.11458.,ZI,11458,,"DP,EH",44.606701,-107.234901,2391.8,2010.2,2010.219,Wyoming
ZI.11459.,ZI,11459,,DP,44.607101,-107.233498,2395.0,2010.2,2010.203,Wyoming
ZI.11460.,ZI,11460,,"DP,EH",44.607201,-107.232399,2393.1,2010.2,2010.219,Wyoming
ZI.11461.,ZI,11461,,DP,44.6045,-107.2313,2377.1,2010.2,2010.203,Wyoming
ZI.11462.,ZI,11462,,"DP,EH",44.601799,-107.228798,2359.6,2010.2,2010.219,Wyoming
ZI.11463.,ZI,11463,,DP,44.601601,-107.227798,2352.8,2010.2,2010.203,Wyoming
ZI.11464.,ZI,11464,,"DP,EH",44.601101,-107.226097,2349.3,2010.2,2010.219,Wyoming
ZI.11465.,ZI,11465,,DP,44.6008,-107.224701,2351.0,2010.2,2010.203,Wyoming
ZI.11466.,ZI,11466,,"DP,EH",44.6007,-107.223602,2352.1,2010.2,2010.219,Wyoming
ZI.11467.,ZI,11467,,DP,44.600601,-107.222504,2349.0,2010.2,2010.203,Wyoming
ZI.11468.,ZI,11468,,"DP,EH",44.600201,-107.221199,2346.1,2010.2,2010.219,Wyoming
ZI.11469.,ZI,11469,,DP,44.599899,-107.219902,2345.8,2010.2,2010.203,Wyoming
ZI.11470.,ZI,11470,,"DP,EH",44.5998,-107.218597,2343.8,2010.2,2010.219,Wyoming
ZI.11471.,ZI,11471,,DP,44.599899,-107.217102,2344.9,2010.2,2010.203,Wyoming
ZI.11472.,ZI,11472,,"DP,EH",44.599998,-107.215797,2339.9,2010.2,2010.219,Wyoming
ZI.11473.,ZI,11473,,DP,44.599899,-107.214699,2338.0,2010.2,2010.203,Wyoming
ZI.11474.,ZI,11474,,"DP,EH",44.599602,-107.213402,2334.5,2010.2,2010.219,Wyoming
ZI.11475.,ZI,11475,,DP,44.599499,-107.212196,2343.0,2010.2,2010.203,Wyoming
ZI.11476.,ZI,11476,,"DP,EH",44.599201,-107.210503,2322.4,2010.2,2010.219,Wyoming
ZI.11477.,ZI,11477,,DP,44.5994,-107.209297,2345.0,2010.2,2010.203,Wyoming
ZI.11478.,ZI,11478,,"DP,EH",44.599499,-107.208,2307.8,2010.2,2010.219,Wyoming
ZI.11479.,ZI,11479,,DP,44.600201,-107.2071,2335.0,2010.2,2010.203,Wyoming
ZI.11480.,ZI,11480,,"DP,EH",44.601601,-107.2061,2309.7,2010.2,2010.219,Wyoming
ZI.11481.,ZI,11481,,DP,44.6026,-107.204903,2334.0,2010.2,2010.203,Wyoming
ZI.11482.,ZI,11482,,"DP,EH",44.603199,-107.203499,2318.8,2010.2,2010.219,Wyoming
ZI.11483.,ZI,11483,,DP,44.603699,-107.202599,2334.0,2010.2,2010.203,Wyoming
ZI.11484.,ZI,11484,,"DP,EH",44.605,-107.201698,2312.2,2010.2,2010.219,Wyoming
ZI.11485.,ZI,11485,,DP,44.604401,-107.2005,2333.0,2010.2,2010.203,Wyoming
ZI.11486.,ZI,11486,,"DP,EH",44.604099,-107.198997,2313.4,2010.2,2010.219,Wyoming
ZI.11487.,ZI,11487,,DP,44.604099,-107.197403,2353.0,2010.2,2010.203,Wyoming
ZI.11488.,ZI,11488,,"DP,EH",44.604301,-107.196297,2319.5,2010.2,2010.219,Wyoming
ZI.11489.,ZI,11489,,DP,44.605,-107.195,2346.0,2010.2,2010.203,Wyoming
ZI.11490.,ZI,11490,,"DP,EH",44.6054,-107.193802,2338.0,2010.2,2010.219,Wyoming
ZI.11491.,ZI,11491,,DP,44.6054,-107.192902,2339.0,2010.2,2010.203,Wyoming
ZI.11492.,ZI,11492,,"DP,EH",44.505199,-107.191299,2310.4,2010.2,2010.219,Wyoming
ZI.11493.,ZI,11493,,DP,44.5051,-107.190399,2328.0,2010.2,2010.203,Wyoming
ZI.11494.,ZI,11494,,"DP,EH",44.6063,-107.189102,2292.2,2010.2,2010.219,Wyoming
ZI.11495.,ZI,11495,,DP,44.608101,-107.188301,2312.0,2010.2,2010.203,Wyoming
ZI.11496.,ZI,11496,,"DP,EH",44.609501,-107.187401,2295.0,2010.2,2010.219,Wyoming
ZI.11497.,ZI,11497,,DP,44.611,-107.186302,2291.0,2010.2,2010.203,Wyoming
ZI.11498.,ZI,11498,,"DP,EH",44.6124,-107.185402,2269.4,2010.2,2010.219,Wyoming
ZI.11499.,ZI,11499,,DP,44.613899,-107.184196,2281.0,2010.2,2010.203,Wyoming
ZI.11500.,ZI,11500,,"DP,EH",44.615601,-107.183296,2275.0,2010.2,2010.219,Wyoming
ZI.11501.,ZI,11501,,DP,44.616299,-107.182098,2276.0,2010.2,2010.203,Wyoming
ZI.11502.,ZI,11502,,"DP,EH",44.6161,-107.180801,2259.2,2010.2,2010.219,Wyoming
ZI.11503.,ZI,11503,,DP,44.6161,-107.179497,2287.0,2010.2,2010.203,Wyoming
ZI.11504.,ZI,11504,,"DP,EH",44.616299,-107.178001,2275.7,2010.2,2010.219,Wyoming
ZI.11505.,ZI,11505,,DP,44.617298,-107.1772,2303.0,2010.2,2010.203,Wyoming
ZI.11506.,ZI,11506,,"DP,EH",44.618198,-107.175102,2287.1,2010.2,2010.219,Wyoming
ZI.11507.,ZI,11507,,DP,44.6185,-107.1754,2306.0,2010.2,2010.203,Wyoming
ZI.11508.,ZI,11508,,"DP,EH",44.619202,-107.1735,2296.1,2010.2,2010.219,Wyoming
ZI.11509.,ZI,11509,,DP,44.619301,-107.172501,2323.0,2010.2,2010.203,Wyoming
ZI.11510.,ZI,11510,,"DP,EH",44.619801,-107.171501,2317.8,2010.2,2010.219,Wyoming
ZI.11511.,ZI,11511,,DP,44.620602,-107.170303,2352.0,2010.2,2010.203,Wyoming
ZI.11512.,ZI,11512,,"DP,EH",44.620998,-107.1689,2333.6,2010.2,2010.219,Wyoming
ZI.11513.,ZI,11513,,DP,44.621899,-107.167801,2352.0,2010.2,2010.203,Wyoming
ZI.11514.,ZI,11514,,"DP,EH",44.6222,-107.166702,2330.1,2010.2,2010.219,Wyoming
ZI.11515.,ZI,11515,,DP,44.623501,-107.165901,2357.0,2010.2,2010.203,Wyoming
ZI.11516.,ZI,11516,,"DP,EH",44.624901,-107.164803,2351.2,2010.2,2010.219,Wyoming
ZI.11517.,ZI,11517,,DP,44.625198,-107.163399,2373.0,2010.2,2010.203,Wyoming
ZI.11518.,ZI,11518,,"DP,EH",44.628101,-107.162903,2312.5,2010.2,2010.219,Wyoming
ZI.11519.,ZI,11519,,DP,44.6292,-107.1614,2335.0,2010.2,2010.203,Wyoming
